"Dealer Name","Address","City","State","Pincode","Contact","Email"
"ARVIND MOTORS PVT LTD-1001600","KULUR KAVOOR ROAD PADUKODI, .","Mangalore","Karnataka","575013","0824 2425633","govind.bhat@rediffmail.com"
"S. C. MOTORS","PAWAR BLDG, RANNA CIRCLE, ,MUDHOL,","Mudhol","Karnataka","587313","",""
"PRERANA MOTORS (P) LTD.","NO:1, 2&3, KATA NO: 3236, 17TH WARD, OPP. VENKATESHAWARA CHITRA MANDIRA, KR NAGAR","Munduru","Karnataka","571602","9686664399","acemysore@cvd.preranamotors.com"
"PRERANA MOTORS (P) LTD.","MGS ROAD, NEAR HULLALI CIRCLE, NANJANGUD,","Mysore","Karnataka","571301","",""
"ARVIND MOTORS PVT. LTD.","PLOT NO. # 1909,, 9TH CROSS, OPP LIONS CLUB,  SUBASH NAGARA,","Nelamangala","Karnataka","562163","",""
"JANATHA AUTOMOBILES PRIVATE LIMITED","NO. 14/2, SY NO. 162/1/2, ASKIHAL,, LINGASUR ROAD,","Raichur","Karnataka","584104","951080008","japl.gvt@gmail.com"
"PRERANA MOTORS (P) LTD.","NEAR SILK COCOON MARKET, JAGGESH BUILDING,, B M ROAD,","Ramanagara","Karnataka","562160","",""
"ARVIND MOTORS PVT LTD-1001600","KHATHA NO 12/C,  KOTAVALU,, OPP. KSRTC DEPO, RAMANATHAPURA,","Ramanathapura","Karnataka","573131","9900265832","207@cvd.preranamotors.com"
"ARVIND MOTORS PVT. LTD.","PLOT NO. 632/1, BHARATI EXTN, CHIKMALLUR, B M ROAD, RAMANAGARA,","Ramnagar","Karnataka","571511","",""
"ARVIND MOTORS PVT LTD-1001600","99/88/1495-25TH WARD, B.H.ROAD, N.H.-206 TOWN, CITY - SAGAR, DIST - SHIMOGA,","Sagar","Karnataka","577401","9845363777","akr@arvindmotors.com"
"ARVIND MOTORS PVT. LTD.","78/1 B&C,  OPP S V CONCRETE,, BANGALOORE - MYSORE ROAD,","Seshagirihalli","Karnataka","562109","9972590277","m.rajeev93@gmail.com"
"ARVIND MOTORS PVT LTD-1001600","BANGALORE HUBLI ROAD, NU","Shimoga","Karnataka","577201","9945146277","shimoga@arvindmotors.com"
"MANICKBAG AUTOMOBILES PVT LTD-1002961","BHAVANI TYRE BLDG, YELLAPUR RD,, NEXT TO BHAVANI TYRES,","Sirsi","Karnataka","581401","",""
"PRERANA MOTORS REGIO","NO.C-8, BANDIHALLI INDUSTRIAL AREA,, B H ROAD, TIPTUR","Tiptur","Karnataka","572201","9945207306","sreesudarshanmotors@gmail.com"
"JANATHA AUTOMOBILES PRIVATE LIMITED","NO. 188/C/3, NEAR RAVI PETROLEUM, KUREKUPPA,, NH - 63, , SANDUR","Toranagal","Karnataka","583123","9945353428","japl.gov@gmail.com"
"PRERANA MOTORS REGIO","SURVEY NO. 8, PLOT NO. 28, KASABA HOBLI, ANTHARASANAHALLI INDL. AREA, 1ST PHASE LINGAPURA VILLAGE,","Tumkur","Karnataka","572106","9845488274/080-22211489","jyanthpai@preranamotors.com"
"ARVIND MOTORS PVT LTD-1001600","NEAR IOC PETROL PUMP.","Udyavara","Karnataka","574118","9880742677","udupi@arvindmotors.com"
"ARVIND MOTORS PVT LTD-1001600","WHARF ROAD, KARWAR","Uttara Kannada","Karnataka","581301","08382-221379","karwar@arvindmotors.com"
"PRERANA MOTORS (P) LTD.","#31, 4TH CROSS, KHB COLONY,, GANDHI NAGAR, YELANKA OLD TOWN, NEAR ROYAL ENFIELD SHOWROOM,, YELAHANKA","Yelachaguppe","Karnataka","560064","9686049841",""
"FOCUZ MOTORS","KMC 7/82B, N.H.-47,, NR. EDASSERY JUNCTION","Alappuzha","Kerala","690502","",""
"POPULAR MEGA MOTORS (INDIA) LTD.","SRV NO-221/29-D/BLDG NO-KMC WARD 32/771,C1 & C2,, M.K. HEMACHANDRAN ROAD,NR. PUTHIYIDAM SREE KRISHNA TEMPLE,","Alappuzha","Kerala","690502","9846397014","kayamkulamsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","11/68A, NH - 47, NEAR VILLAGE OFFICE,, ERAMALLOOR","Alappuzha","Kerala","688537","9946103885","alpsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","WARD V111/123A PUNNAPURA NORTH, NU","Alappuzha","Kerala","688004","9447078430","naveen.philip@gmail.com"
"BSPIONEER VEHICLES AND SERVICES PVT","6/780 C TRIVANDRUM KOLLAM N H ROADS,, OPP H P PETROL PUMP,  ALAMCODE","Attingal","Kerala","695605","9846119565","bspioneer@yahoo.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","6/720 (1), MACHIPLAVU P O,, CHATHURANGAPARA, ADIMALY","Chathurangapara","Kerala","685561","9745779222","ekamalas@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BEHIND KAMMATH TOWER, MOOVATTUPHUZHA KOLENCHERY ROAD,, OLD FIRE STATTION STOP, CITY - KADATHI, MOOVATTUPUZHA,","Enanalloor","Kerala","686673","9946103802","mypasis@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BUILDING NO II/284-C,D,F,G,H & I , MATTOOR P O,, KALADY - AIRPORT ROAD","Ernakulam","Kerala","683574","0484 - 2698670","naveen.philip@gmail.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","SERIN TOWERS, BUILDING NO - XXVII/1164, NH-47, PALAMASSERY, KOCHI","Ernakulam","Kerala","682033","",""
"POPULAR MEGA MOTORS (INDIA) LTD.","VEE VEE TOWERS, BYE PASS ROAD, NORTH END, EDAPPALLY","Ernakulam","Kerala","682024","9846072117","naveen.philip@gmail.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","IV/242J, KOORUVELIL BUILGING, MUVATUPUZHA-THODUPUZHA ROAD,, ACHANKAWALA, MADAKATHANAM P.O., THODUPUZHA,","Ernakulam","Kerala","686670","9946103802","tdpsls@pmmil.com"
"FOCUZ MOTORS","18/621,KATTAPPANA - ELAPPARA ROAD,, NEAR KATTAPPANA POST OFFICE,","Idukki","Kerala","685508","9846062777","admin@focuzmotors.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","XI 451A,451B, IRANJALAKUDA ROAD,, OPP LAL MEMORIAL HOSPITAL, MAPRANAM","Irinjalakuda","Kerala","680712","9745141111","tsr1sjk@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BUILDING NO. VII, 62/A1-A4, 1ST MILE, ANAKKAL P O,, KANJIRAPALLY, ERATUPETTA,","Kanjirappally","Kerala","686508","97457779222","ktmsls@pmmil.com"
"APCO AUTOMOBILES (P) LTD","EP 4/4,THOTTADA, KANNUR ROAD","Kannur","Kerala","670007","0497 28370 61","apcoknr@gmail.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","KPXX/652 & 653, ANCHAL PUNALUR ROAD,, NEAR MARTHOMA CHURCH,MAMMOOD, CITY - KARAVALOOR P O, PUNALUR,","Karavaloor","Kerala","691333","9946787468","klmsls@pmmil.com"
"APCO AUTOMOBILES (P) LTD","KMCW-12/192A1,A2,A3,NATIONAL HIGHWAY (KANNUR-KASARGODE),, HIGHWAY JUNCTION, KANHANGAD SOUTH,","Kasaragod","Kerala","671531","9388166707","apcoknr@gmail.com"
"APCO AUTOMOBILES (P) LTD","NO. X/806-A,CHENGALA PANCHNAYAT,, CITIZEN NAGAR,CHENGALA,KASARGODE","Kasargod","Kerala","671541","8129188111/04994281904","apcotataksd@gmail.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","SURVEY NO - 19/1, BUILDING - 1/409,, C-1, KATTAPPANA BY PASS ROAD","Kattappana","Kerala","685508","",""
"FOCUZ MOTORS","FOCUZ TOWERS, STREET, EDAPALLY","Kochi","Kerala","682024","0484 2335150","tony@focuzmotors.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","XX-12(1), PULLUT,, KODUNGALLUR","Kodungallur","Kerala","680664","7593869647","tsrsr@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BLDG NO OP III/ 11, 11A, 12, N H BYE PASS ROAD,, NEAR OCHIRA TEMPLE, OCHIRA, KOLLAM,","Kollam","Kerala","690526","9846397014","ochiraSIs@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","KP XI 697, 697 A & B, 698, KALLUMTHAZHAM, N H BYEPASS,, CITY -KOLLAM, DISTRICT - KOLLAM,","Kollam","Kerala","691004","9846280860-0474-2715304","kimar@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","9/430, C, D, E, MUNDOTH, KOYILANDY - THAMARASERRY ROAD,, KOYILANDY, CALICUT","Koorachundu","Kerala","673328","7593851972","cltsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BUILDING NO.VP IV/742-C,VP V 742,KAKKAD JUNCTION, PANAVELY P.O, VALAKOM, KOTTARAKKARA","Kottarakara","Kerala","691506","9846397010","kottarakkarasls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BLDG NO:3/158C, SH MOUNT P.O, OPP MANGALAM PRESS,M.C ROAD","Kottayam","Kerala","686006","9846397037","pmmktser1@rediffmail.com"
"NCS AUTOCRAFT PVT LTD","XIV 254 E, NEAR MANORAMA PRESS,, TALUKA - NATTAKOM,, KODIMATHA M C ROAD,","Kottayam","Kerala","686013","7909289701","operations@ncsautocorp.com"
"FOCUZ MOTORS","PONEVAZHI CROSS ROAD, NU","Kottayam","Kerala","686001","0481 2584228","tony@focuzmotors.com"
"APCO AUTOMOBILES (P) LTD","NALLALAM PO, NH-17","Kozhikode","Kerala","673027","09387871231","apcoclt@vsnl.com;"
"POPULAR MEGA MOTORS (INDIA) LTD.","PLOT NO. 7/42-C, KUNNAMKULAM CALICUT ROAD,, GOVT. VETENARY HOSPITAL,KAMBIPALAMP","Kunnamkulam","Kerala","680519","7593861573","tsrsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","PLOT NO. 11/557, 114/558, MANNUVILLA BUILDING,, PUTHIYAKAVU CHAKKUVALLY ROAD,NEAR RTO OFFICE, KUNNATHUR","Kunnathur","Kerala","690522","7593890633","klmsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","8/14-A, EDAPPAL - CALICUT ROAD,, NEAR KSRTC REGIONAL WORKSHOP, MANOOR,","Kuttippuram","Kerala","679582","7594973249","mnjsls@pmmil.com"
"APCO AUTOMOBILES (P) LTD","N.H. - 213, ORADAMPALAM,, OPP. TAS REGENCY","Malappuram","Kerala","679321","",""
"APCO AUTOMOBILES (P) LTD","XVI/93 OF ALANKODE PANCHAYAT,, NATIONAL HIGHWAY 17 ,MANTHADAM,","Malappuram","Kerala","679585","9846537341","apcompm@gmail.com"
"APCO AUTOMOBILES (P) LTD","EP VIII/425A,B,C,D, KALPETTA-MANANTHAVADY ROAD,, CHANGADAKKADAVU, MANANTHAVADY,","Mananthavady","Kerala","670645","04935-326556","bhapcownd@gmail.com"
"APCO AUTOMOBILES (P) LTD","IT TRADE CENTRE,, RAJEEV GANDHI BYE PASS RD,OPP. MALABAR HOSPITAL,","Manjeri","Kerala","676121","",""
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","8/248 AB, MANJERI CALICUT ROAD,, 28TH MILE, NARUKARAO P O,","Manjeri","Kerala","","0483-2762121","mnjsr@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","8/297, 8/298, 8/8299, MANNARKKAD ATTAPPADI ROAD,,, LANDMARK - SAJLEE PLAZA, NELLIPPUZHA, MANNARKKAD","Mannarkad-i","Kerala","678582","9072304555","pkdsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","2/614-A, CHENGANNUR PANDALAM ROAD,, MUTHOOT ALBY TOWERS","Mulakuzha","Kerala","689505","9946103826","alpsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","3/751 AND 3/752, KALLEKKAD BLOCK,, PALAKKAD - PATTAMBY ROAD,","Palakkad","Kerala","678006","9745779222","pkdsr@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","11/422B, PODUVAL JUNCTION,, KOLAPPULLY","Palakkad","Kerala","679122","9072302419","pkdsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","RCC COMPLEX, WISDOM CENTRE, YAKKARA ROAD,, NR YAKKARA TEMPLE, YAKKARA VILLAGE","Palakkad","Kerala","678001","0491-2523072","pkdsls@pmmil.com"
"FOCUZ MOTORS","DOOR NO 2/372, JARAPADY,ERNAKULAM, NR. VEDIMARA PETROL PUMP, MANNAM, NORTH PARAVUR","Paravur","Kerala","683520","9846062777","admin_prrservice@focuzmotors.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BUILDING NO. III / 407C, MALLASSERRY, KUMBAZHA - KONNY ROAD, THENGHUMKAVU P.O.","Pathanamthitta","Kerala","689646","0468-2334545/46","ptasls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","BLDGN NO. IX/391B,KARIPPAKUZHY BUILDING, PERUMTHUMURUTHY,, TRIVANDRUM - ANGAMALY -SH 1,THIRUVALLA,PATHANAMTHITTA","Pathanamthitta","Kerala","689107","9946567419/0484-4077555","tvsasls@pmmil.ocm"
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","2/447, KOTTAKKAL MANJERI ROAD,, HYKA TOWER,  KOTTAKKAL,","Ponmala","Kerala","676528","9539625844","mnjsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) PVT. LTD.-1006510","426-1A1,425-3, FEROKE, CHUNGHAM,, N H 47, KOZHIKODE,","Ramanattukara","Kerala","673631","9846066635, 9946994261",""
"POPULAR MEGA MOTORS (INDIA) LTD.","TC 13/106, FCN TOWER,, TRIVANDRUM- PETTA ROAD,NALUMUKKU,","Thiruvananthapuram","Kerala","695024","4712742066","tvmsls2@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","NPI/ 3F,3G,3H, ANGAMALY-TRIVANDRUM (MC ROAD),, ANITHA TOWER, THYKKATTU,","Thiruvananthapuram","Kerala","695607","9745002136","venjaranmoodusls@pmmil.com"
"BSPIONEER VEHICLES AND SERVICES PVT","BUILDING NO. KP VIII/402-A & 402-B,, PALAM JUNCTION, KARAKULAM, NEDUMANGADU,","Thiruvananthapuram","Kerala","695564","957266655","bspioneer@yahoo.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","DOOR NO. 354, WARD NO.8, OPP PVT BUS STAND,, THODUPUZHA - PALA ROAD","Thodupuzha","Kerala","685584","9846397031","tdpsr@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","PLOT NO 6/562-3,6/562/4,6/562-5,6/562-6, 6/562/7,, MANNUTHY BYE PASS, NH BYPASS, OLLUKKARA P O","Thrissur","Kerala","680655","0487-2372135","tsrsls@pmmil.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","XI/586B,586C, NADATHARA,, N H BYEPASS ROAD, MANMUTHY,","Thrissur","Kerala","680751","9745141111","tsrsr@pmmil.com"
"APCO AUTOMOBILES (P) LTD","XVI/121, THANALUR PANCHYAT, TIRUR-TANUR HIGHWAY, T P COMPLEX, MOOCHIKKAL","Tirur","Kerala","679351","",""
"POPULAR MEGA MOTORS (INDIA) LTD.","VEDIVACHAM KOVIL P O, NATIONAL HIGHWAY - 47","Trivandrum","Kerala","695501","0471  2556152","naveen.philip@gmail.com"
"POPULAR MEGA MOTORS (INDIA) LTD.","TRIVANDRUM - KANYAKUMARI ROAD,, 0","Trivandrum","Kerala","695121","",""
"APCO AUTOMOBILES (P) LTD","16/254B, VADAKARA TALUK, CHORODE VILLAGE, NATIONAL HIGHWAY 17, (CALICUT-KANNUR), VADAKARA,","Vadakara","Kerala","673106","8129050449","apcovtk@gmail.com"
"APCO AUTOMOBILES (P) LTD","SY NO. 588/74, 2, DOOR NO VIII/72C, VARIAD, KALPETA, N H- 212, VYTHIRI TALUKA, WAYANAD","Wayanad","Kerala","673122","9388868102","apcotatawnd@gmail.com"
"SANGHI BROTHERS (I) PVT. LTD-CHINDWARA","BETUL GANJ, BHADORA ROAD,, NR. RAILWAY CROSSING,","Betul","Madhya Pradesh","460001","",""
"S. G. MOTORS","BIHIND GWALIOR ROAD,, INFRONT OF SHARDA TALKIES,","Bhind","Madhya Pradesh","477001","9300464360","sgmotor@yahoo.co.in"
"SATURN AUTO LINKS PVT LTD","TRI SECTION RATANPUR ,, HOSHANGABAD ROAD,","Bhopal","Madhya Pradesh","462026","6264918128","saturnautolinks@gmail.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","KHANDWA ROAD, LOHARMANDI,, NU","Burhanpur","Madhya Pradesh","450331","",""
"SEEMA ANAND AUTO SALES PVT LTD","WARD NUMBER 17,, JAWAHAR MARG 2, PANNA ROAD","Chhatarpur","Madhya Pradesh","471001","07682-244244","anandtruckings@gmail.com"
"SANGHI BROTHERS (I) PVT. LTD-CHINDWARA","PARTALA PARASIA ROAD., NU","Chhindwara","Madhya Pradesh","480001","9009799441","sbilcwa@rediffmail.com"
"SHREEKRISHNA MOTORS & BUSINESS PVT","OPPOSITE KULBEHRA HANUMAN MANDIR,, VILLAGE SARRA, NAGPUR ROAD,","Chhindwara","Madhya Pradesh","480001","07162-298265","shreenarmadamotors@gmail.com"
"S. G. MOTORS","OPP. KRISHI MANDI,, BHANDER ROAD,","Datia","Madhya Pradesh","475661","",""
"SANGHI BROTHERS (INDORE) PVT. LTD.","INDORE ROAD,, NR NEW BUS STAND","Dharampuri","Madhya Pradesh","454552","0731-4070287","sanghibros@rediffmail.com"
"AEONAUTO PVT LTD","DALVI  COLONY, DALVI  NAGAR,, A.B ROAD, GUNA","Guna","Madhya Pradesh","473001","9425137452","aeonautoguna@gmail.com"
"S. G. MOTORS","9,10,11, BARAGHAT INDUSTRIAL AREA, JHANSI ROAD, P. O. NO. 30,, JHANSI ROAD","Gwalior","Madhya Pradesh","474004","4097111","sgmotor@yahoo.com"
"SHRI CHAKRAPANI MOTORS","NH - 69, RASULIYA,, HOSHANGABAD","Hoshangabad","Madhya Pradesh","461001","","amitbijlani10@gmail.com"
"SHYAM SANGAM AUTOMOBILES PVT LTD","OPPOSITE AKASHAVANI, RAU, A B ROAD,","Indore","Madhya Pradesh","453331","909990244","automobiles.shyamsangam@gmail.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","#6 MANORAMA GANJ","Indore","Madhya Pradesh","452001","7747008201","sanghibros@rediffmail.com"
"SHYAM SANGAM AUTOMOBILES PVT LTD","105/1/2/4, A B ROAD,, BEFORE EMERALD HEIGHTS SCHOOL","Indore","Madhya Pradesh","453331","99993765122","office@shyamtatacv.com"
"COMMERCIAL AUTOMOBILES LTD.","497 KATANGI ROAD ,KARMETA, OPP.SHRIRAM ENGINEERING COLLEGE","Jabalpur","Madhya Pradesh","482001","0761-6451918","sales@tatacommercial.com"
"COMMERCIAL AUTOMOBILES LTD.","1811 , MADAN MAHAL,213 , SHIVHARI COMPLEX,, NAGAPUR ROAD, MAHANADDA, JABALPUR","Jabalpur","Madhya Pradesh","482001","9826634582","workshop.ghsns@tatacommercial.com"
"COMMERCIAL AUTOMOBILES LTD.","PLOT NO. 526/2 & 526/1,GRAM JHINHARY,, N.H. - 7, OPP DISTRICT COURT, KATNI, JABALPUR","Kanti","Madhya Pradesh","483501","9826634568","sales@tatacommercial.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","39/1 & 39/4  INFRONT OF PRAHLAD ABHIKIRAN, INDORE ROAD, NEAR BUS STAND","Khandwa","Madhya Pradesh","450991","7747008201","sharadsanghi@rediffmail.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","HAIKA NO 46 OLD 25, KHASRA NO 13-01-07 & 13-01-13, SANDHWA ROAD, GRAM JATAPURA,KHARGONE","Khargone","Madhya Pradesh","451001","9826032123","sharadsanghi@rediffmail.com"
"PRAHLAD ABHIKARAN-1007730","SANAWAD ROADS, NR DCB BANK","Khargone","Madhya Pradesh","451001","0782-232182","gajanandgoyal@rediffmail.com"
"COMMERCIAL AUTOMOBILES LTD.","BINJHIYA JABALPUR ROAD,, MANDLA","Mandla","Madhya Pradesh","481661","9993939344/9826634568","sales@tatacommercial.com"
"CHOUDHARY MOTORS-1007660","NEW KRISHI UPAJ MANDI,, MHOW NEEMUCH ROAD","Mandsaur","Madhya Pradesh","458001","9993329710","choudharyautomobiles@rediffmail.com"
"S. G. MOTORS","ASHIRVAD TRANSPORT COMPANY,, SHIVPURI ROAD,IN FORNT OF PRIYAL HOTEL,","Mayapur","Madhya Pradesh","476337","9300464360","sgmotors@yahoo.co.in"
"S. G. MOTORS","A B  ROAD,, NR. COMMISSIONER BUNGALOW,","Morena","Madhya Pradesh","476001","",""
"SANGHI BROTHERS (I) PVT. LTD-1000524","NR. TOLL TAX POST,, MHOW NEEMUCH ROAD,JAORA,","Ratlam","Madhya Pradesh","457226","",""
"SANGHI BROTHERS (I) PVT. LTD-1000524","KUKSHI ROAD, NR. RELAINCE PETROL PUMP,, NR. RELAINCE PETROL PUMP, ALIRAJPUR,","Ratlam","Madhya Pradesh","457990","9826090679","sanghinmh2010@gmail.com"
"AGARWAL MOTORS","PLOT NO./BLDG NO.370/01,, REWA-SINGRULI ROAD, N.H.75, NR. COURT,","Rewa","Madhya Pradesh","486661","",""
"AGARWAL MOTORS","NEAR BYPASS, CHORATA, REWA","Rewa","Madhya Pradesh","486001","9754301101","ceo.agarwalmotors@gmail.com"
"AGARWAL MOTORS","RAMTEKRI, NEAR BYE PASS,, REWA ROAD, SATNA","Satna","Madhya Pradesh","485001","9826135355","neeraj_agar@rediffmail.com"
"AGARWAL MOTORS","58 / 1 / 06, NEAR RELIANCE PETROL PUMP, NH-7, MAIHAR REWA ROAD","Satna","Madhya Pradesh","485771","07674 - 234575","ag.maihar@gmail.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","AGRA BOMBAY ROAD DIST BARWANI, NU","Sendhwa","Madhya Pradesh","451666","9826062370","sanghibros@rediffmail.com"
"COMMERCIAL AUTOMOBILES LTD.","KHASRA NO.461/2, 462/1, 463/2, VILLAGE HARRI, P C NO. 68,, BUHAR ROAD, TEHSIL SOHAGPUR, SHAHDOL, MADHYA PRADESH","Shahdol","Madhya Pradesh","484001","9826624488","devendra.agarwal@tatacommercial.com"
"SANGHI BROTHERS (INDORE) PVT. LTD.","DHAR CHIKHALAD MARG,, NU","Shajapur","Madhya Pradesh","465001","",""
"SRISHTI AUTOMOTIVE","27,GRAM KISHONE, NEAR RAM SHREE TAKIJ,, ASTHA ROAD, SHUJALPUR,","Shajapur","Madhya Pradesh","465333","8718806445","srishtiautomotive@gmail.com"
"S. G. MOTORS","A B  ROAD, NR. AMBEDKAR PARK,","Shivpuri","Madhya Pradesh","473551","",""
"COMMERCIAL AUTOMOBILES LTD.","POST BOX 24, CITY - WAIDHAN","Sidhi","Madhya Pradesh","486886","9425176757","shahnawaz.ahmad@tatacommercial.com"
"COMMERCIAL AUTOMOBILES LTD.","SINGRAULI - AMPRA ROAD,, OPP HOSPITAL NCL,","Sihawal","Madhya Pradesh","486670","",""
"SANGHI BROTHERS (INDORE) PVT. LTD.","AGAR  ROAD., NEAR RD GARDI MEDICAL COLLEGE","Ujjain","Madhya Pradesh","456771","9826029823","sanghibros@rediffmail.com"
"COMMERCIAL AUTOMOBILES LTD.","PALI ROAD,, NEAR PURANA KHALESHAR NAKA,","Umaria","Madhya Pradesh","484661","8889310192/9826634568","sales@tatacommercial.com"
"UJWAL AUTOMOTIVES PVT. LTD.","SHOP NO.3 & 4, MARUTI SHOPPING COMPLEX,, CITY - SAHADA, DIST - NANDURBAR, MAHARASHTRA STATE","Abhanpur","Maharashtra","425409","9823028593","aakp@ujwalauto.com"
"A S MOTORS","SURVAY NO 29/1A/1B/1C, NAGAR PUNE ROAD, BHINGAR, PUNE - AHMEDNAGAR HIGHWAY","Ahmadnagar","Maharashtra","414001","","santoshlonkar@asmotors.co.in"
"PIPADA MOTORS","59/1B/1C,PLOT NO 11-12,SAHYADRI CHOWK,, NAGAR MANMAD ROAD,TALUKA -NAGAR","Ahmadnagar","Maharashtra","414111","9822917611","pipadamotorsts11@gmail.com"
"SHUBHYAN AUTO PVT LTD","PLOT NO.E-4, NEXT TO EXIDE INDUSTRIES,, MIDC, AHMEDNAGAR","Ahmadnagar","Maharashtra","414001","9822193984","shubhyanauto@gmail.com"
"STERLING MOTORS","NAGAR MANMAD RD,, OPP HOTAL SANJOG,","Ahmadnagar","Maharashtra","414001","0241-2429333","deneshshetty05@tyahoo.co.in"
"SHUBHYAN MOTORS PVT. LTD.","NAGAPUR MIDC    AHMEDANAGAR, NAGAR.","Ahmednagar","Maharashtra","414111","0241-2778114/2778687","ashokbothe@rediffmail.com"
"BAFNA MOTORS PVT. LTD.","AMBEJOGAI ROAD,, NU","Ahmedpur","Maharashtra","413515","",""
"CHAVAN AUTO WHEELS PVT LTD","PLOT NO 6A, 100 FEET BYPASS ROAD, NR. SUMITRA MOTORS,, SANGRAM NAGAR, AKLUJ,","Akluj","Maharashtra","413101","02185-224488","chavanauwheels.akluj@gmail.com"
"BAFNA MOTORS INDIA PVT LTD","PLOT NO.C2/2, PHASE III, M.I.D.C. INDUSTRIAL AREA, OPP. AIRPORT,, MURTIZAPUR RD, VILLAGE SHIVAR,TALUKA- AKOLA, MAHARASHTRA","Akola","Maharashtra","444104","0724-2259376-79","dsharma@bafnamotors.in"
"BAFNA MOTORS INDIA PVT LTD","GUT. NO. 44, MAUJE NAIGAON, OPP. BAJAJ MATERIAL GATE,, NAGAR ROAD, TALUKA - WALUJ, AURANGABAD","Aurangabad","Maharashtra","431136","",""
"BAFNA MOTORS INDIA PVT LTD","GUT. NO. 84, BEHIND BAJAJ PETROL PUMP,, KANCHANWADI, PATHAN ROAD,","Aurangabad","Maharashtra","431005","9223311222/0240-2379046","dsharma@bafnamotors.in"
"SATISH MOTORS (P) LTD.","ADALAT ROAD STREET, AURANGABAD","Aurangabad","Maharashtra","431001","9960691815/2402333067","satishlodha@satishmotors.com"
"SATISH MOTORS (P) LTD.","MAHARANA PRATAP CHOWK, SURVEY NO. 90/2, NEAR AJANTA WEIGH BRIDGE, BHOKARDAN ROAD","Aurangabad","Maharashtra","431109","9960691815/02430-224477","ss@satismotors.com"
"SATISH MOTORS (P) LTD.","GAT NO.72/1, NEAR DAULATABAD T POINT,, SHERNAPUR, AURANGABAD VAIJAPUR ROAD","Aurangabad","Maharashtra","431133","0240-2970606","SS@SATISHMOTORS.COM"
"EXCEL VEHICLES (A UNIT OF MY CAR PUNE PVT LTD)","A/P DHAWAN WASTI, BARAMATI MORGAON ROAD,, NEAR MORGAON TOLL NAKA, BARAMATI, PUNE - 411043 MAHARASHTRA","Baramati","Maharashtra","413102","8600107362","agmscv@excelvehilcestata.com"
"BAFNA MOTORS PVT. LTD.","OLD RTO OFFICE,, BARSHI NAKA, BEED, BID MCL","Beed","Maharashtra","431122","9922004326/02442-222299","bafnabeed@gmail.com"
"BAFNA MOTORS PVT. LTD.","GEORAI ROAD,, SAMBHAJI CHOWK,","Beed","Maharashtra","431131","9850501776/02462-222464","bmlcvd@gmail.com"
"N S MOTOR","HOUSE NO 557, GURUNANAK MARKET,, FULCHUR,FULCHUR NAKA ,GONDIA","Bhandara","Maharashtra","","9823186056",""
"N S MOTOR","NGAPUR ROAD NH-6, GURUDEV CHOWK,, NR. INCOME TAX OFFICE,","Bhandara","Maharashtra","441904","9371370736","ns.motor.yahoo.com"
